Retailer ID,Invoice Date,Region_ID,State_ID,Product_ID,Price per Unit,Units Sold,Operating Margin,Sales Method,Total Sales,Operating Profit
1128299,2021-01-26,RG3,ST26,PD6,45.0,475,0.25,Online,21375.0,5343.75
1128299,2021-02-26,RG3,ST26,PD1,34.99999999999999,525,0.35,Online,18375.0,6431.249999999998
1128299,2021-02-26,RG3,ST26,PD2,45.0,425,0.4,Online,19125.0,7650.0
1128299,2021-02-26,RG3,ST26,PD3,45.0,425,0.35,Online,19125.0,6693.75
1128299,2021-02-26,RG3,ST27,PD4,45.0,275,0.35,Online,12375.0,4331.25
1128299,2021-02-26,RG3,ST27,PD5,50.000000000000014,200,0.3,Online,10000.000000000004,3000.000000000001
1128299,2021-02-26,RG3,ST27,PD6,45.0,400,0.25,Online,18000.0,4500.0
1128299,2021-03-25,RG3,ST27,PD1,45.0,550,0.35,Online,24750.0,8662.5
1128299,2021-03-25,RG3,ST27,PD2,55.00000000000001,400,0.4,Online,22000.000000000004,8800.000000000002
1128299,2021-03-25,RG3,ST27,PD3,55.00000000000001,400,0.35,Online,22000.000000000004,7700.000000000001
1128299,2021-03-25,RG3,ST27,PD4,55.00000000000001,275,0.35,Online,15125.000000000002,5293.75
1128299,2021-03-25,RG3,ST27,PD5,60.00000000000001,175,0.3,Online,10500.000000000002,3150.0000000000005
1128299,2021-03-25,RG3,ST27,PD6,55.00000000000001,375,0.25,Online,20625.000000000004,5156.250000000001
1128299,2021-04-26,RG3,ST27,PD1,55.00000000000001,550,0.35,Online,30250.000000000004,10587.5
1128299,2021-04-26,RG3,ST27,PD2,60.00000000000001,350,0.4,Online,21000.000000000004,8400.000000000002
1128299,2021-04-26,RG3,ST27,PD3,60.00000000000001,400,0.35,Online,24000.000000000004,8400.0
1128299,2021-04-26,RG3,ST27,PD4,55.00000000000001,300,0.35,Online,16500.000000000004,5775.000000000001
1128299,2021-04-26,RG3,ST27,PD5,60.00000000000001,200,0.3,Online,12000.000000000002,3600.0000000000005
1128299,2021-04-26,RG3,ST27,PD6,75.00000000000001,375,0.25,Online,28125.000000000004,7031.250000000001
1128299,2021-05-27,RG3,ST27,PD1,55.00000000000001,575,0.35,Online,31625.000000000004,11068.75
1128299,2021-05-27,RG3,ST27,PD2,60.00000000000001,425,0.4,Online,25500.000000000004,10200.000000000002
1128299,2021-05-27,RG3,ST27,PD3,60.00000000000001,450,0.35,Online,27000.000000000004,9450.0
1128299,2021-05-27,RG3,ST27,PD4,55.00000000000001,350,0.35,Online,19250.000000000004,6737.500000000001
1128299,2021-05-27,RG3,ST27,PD5,60.00000000000001,250,0.3,Online,15000.000000000002,4500.0
1128299,2021-05-27,RG3,ST27,PD6,75.00000000000001,425,0.25,Online,31875.000000000007,7968.750000000002
1128299,2021-06-26,RG3,ST27,PD1,55.00000000000001,700,0.35,Online,38500.00000000001,13475.000000000002
1128299,2021-06-26,RG3,ST27,PD2,60.00000000000001,550,0.4,Online,33000.00000000001,13200.000000000004
1128299,2021-06-26,RG3,ST27,PD3,60.00000000000001,550,0.35,Online,33000.00000000001,11550.000000000002
1128299,2021-06-26,RG3,ST27,PD4,55.00000000000001,425,0.35,Online,23375.000000000004,8181.250000000001
1128299,2021-06-26,RG3,ST27,PD5,60.00000000000001,300,0.3,Online,18000.000000000004,5400.000000000001
1128299,2021-06-26,RG3,ST27,PD6,75.00000000000001,600,0.25,Online,45000.00000000001,11250.000000000002
1128299,2021-07-25,RG3,ST27,PD1,55.00000000000001,750,0.35,Online,41250.00000000001,14437.500000000002
1128299,2021-07-25,RG3,ST27,PD2,60.00000000000001,600,0.4,Online,36000.00000000001,14400.000000000004
1128299,2021-07-25,RG3,ST27,PD3,60.00000000000001,550,0.35,Online,33000.00000000001,11550.000000000002
1128299,2021-07-25,RG3,ST27,PD4,55.00000000000001,450,0.35,Online,24750.000000000004,8662.5
1128299,2021-07-25,RG3,ST27,PD5,60.00000000000001,500,0.3,Online,30000.000000000004,9000.0
1128299,2021-07-25,RG3,ST27,PD6,75.00000000000001,500,0.25,Online,37500.00000000001,9375.000000000002
1128299,2021-08-26,RG3,ST27,PD1,60.00000000000001,700,0.35,Online,42000.00000000001,14700.000000000002
1128299,2021-08-26,RG3,ST27,PD2,65.00000000000001,650,0.4,Online,42250.00000000001,16900.000000000004
1128299,2021-08-26,RG3,ST27,PD3,60.00000000000001,525,0.35,Online,31500.000000000004,11025.0
1128299,2021-08-26,RG3,ST27,PD4,60.00000000000001,475,0.35,Online,28500.000000000004,9975.0
1128299,2021-08-26,RG3,ST27,PD5,70.0,475,0.3,Online,33250.0,9975.0
1128299,2021-08-26,RG3,ST27,PD6,75.00000000000001,450,0.25,Online,33750.00000000001,8437.500000000002
1128299,2021-09-27,RG3,ST27,PD1,50.000000000000014,625,0.35,Online,31250.000000000007,10937.500000000002
1128299,2021-09-27,RG3,ST27,PD2,55.000000000000014,625,0.4,Online,34375.00000000001,13750.000000000004
1128299,2021-09-27,RG3,ST27,PD3,50.000000000000014,475,0.35,Online,23750.000000000007,8312.500000000002
1128299,2021-09-27,RG3,ST27,PD4,50.000000000000014,425,0.35,Online,21250.000000000007,7437.500000000002
1128299,2021-09-27,RG3,ST27,PD5,60.00000000000001,425,0.3,Online,25500.000000000004,7650.000000000001
1128299,2021-09-27,RG3,ST27,PD6,65.00000000000001,475,0.25,Online,30875.000000000007,7718.750000000002
1128299,2021-10-26,RG3,ST27,PD1,50.000000000000014,550,0.35,Online,27500.000000000007,9625.000000000002
1128299,2021-10-26,RG3,ST27,PD2,55.000000000000014,550,0.4,Online,30250.000000000007,12100.000000000004
1128299,2021-10-26,RG3,ST27,PD3,50.000000000000014,375,0.35,Online,18750.000000000004,6562.500000000001
1128299,2021-10-26,RG3,ST27,PD4,50.000000000000014,350,0.35,Online,17500.000000000004,6125.000000000001
1128299,2021-10-26,RG3,ST27,PD5,60.00000000000001,325,0.3,Online,19500.000000000004,5850.000000000001
1128299,2021-10-26,RG3,ST27,PD6,75.00000000000001,375,0.25,Online,28125.000000000004,7031.250000000001
1128299,2021-11-26,RG3,ST27,PD1,60.00000000000001,550,0.35,Online,33000.00000000001,11550.000000000002
1128299,2021-11-26,RG3,ST27,PD2,65.00000000000001,600,0.4,Online,39000.00000000001,15600.000000000004
1128299,2021-11-26,RG3,ST27,PD3,60.00000000000001,450,0.35,Online,27000.000000000004,9450.0
1128299,2021-11-26,RG3,ST27,PD4,60.00000000000001,425,0.35,Online,25500.000000000004,8925.0
1128299,2021-11-26,RG3,ST27,PD5,70.0,375,0.3,Online,26250.0,7875.0
1128299,2021-11-26,RG3,ST27,PD6,75.00000000000001,500,0.25,Online,37500.00000000001,9375.000000000002
1128299,2021-12-25,RG3,ST27,PD1,60.00000000000001,700,0.35,Online,42000.00000000001,14700.000000000002
1128299,2021-12-25,RG3,ST27,PD2,65.00000000000001,700,0.4,Online,45500.00000000001,18200.000000000004
1128299,2021-12-25,RG3,ST27,PD3,60.00000000000001,500,0.35,Online,30000.000000000004,10500.0
1128299,2021-12-25,RG3,ST27,PD4,60.00000000000001,500,0.35,Online,30000.000000000004,10500.0
1128299,2021-12-25,RG3,ST27,PD5,70.0,425,0.3,Online,29750.0,8925.0
1128299,2021-12-25,RG3,ST27,PD6,75.00000000000001,525,0.25,Online,39375.00000000001,9843.750000000002
1128299,2021-01-13,RG3,ST27,PD1,29.999999999999996,450,0.4,Online,13499.999999999996,5399.999999999999
1128299,2021-01-13,RG3,ST27,PD2,40.0,450,0.4,Online,18000.0,7200.0
1128299,2021-01-13,RG3,ST27,PD3,40.0,450,0.35,Online,18000.0,6300.0
1128299,2021-01-13,RG3,ST27,PD4,40.0,300,0.4,Online,12000.0,4800.0
1128299,2021-01-13,RG3,ST27,PD5,45.000000000000014,250,0.35,Online,11250.000000000004,3937.500000000001
1128299,2021-01-13,RG3,ST27,PD6,40.0,450,0.25,Online,18000.0,4500.0
1128299,2021-02-13,RG3,ST27,PD1,29.999999999999996,500,0.4,Online,14999.999999999996,5999.999999999999
1128299,2021-02-13,RG3,ST27,PD2,40.0,400,0.4,Online,16000.0,6400.0
1128299,2021-02-13,RG3,ST27,PD3,40.0,400,0.35,Online,16000.0,5600.0
1128299,2021-02-13,RG5,ST28,PD4,40.0,250,0.4,Online,10000.0,4000.0
1128299,2021-02-13,RG5,ST28,PD5,45.000000000000014,175,0.35,Online,7875.000000000003,2756.250000000001
1128299,2021-02-13,RG5,ST28,PD6,40.0,375,0.25,Online,15000.0,3750.0
1128299,2021-03-12,RG5,ST28,PD1,40.0,525,0.4,Online,21000.0,8400.0
1128299,2021-03-12,RG5,ST28,PD2,50.0,375,0.4,Online,18750.0,7500.0
1128299,2021-03-12,RG5,ST28,PD3,50.0,375,0.35,Online,18750.0,6562.5
1128299,2021-03-12,RG5,ST28,PD4,50.0,250,0.4,Online,12500.0,5000.0
1128299,2021-03-12,RG5,ST28,PD5,55.00000000000001,150,0.35,Online,8250.000000000002,2887.5000000000005
1128299,2021-03-12,RG5,ST28,PD6,50.0,350,0.25,Online,17500.0,4375.0
1128299,2021-04-13,RG5,ST28,PD1,50.0,525,0.4,Online,26250.0,10500.0
1128299,2021-04-13,RG5,ST28,PD2,55.00000000000001,325,0.4,Online,17875.000000000004,7150.000000000002
1128299,2021-04-13,RG5,ST28,PD3,55.00000000000001,375,0.35,Online,20625.000000000004,7218.750000000001
1128299,2021-04-13,RG5,ST28,PD4,50.0,275,0.4,Online,13750.0,5500.0
1128299,2021-04-13,RG5,ST28,PD5,55.00000000000001,175,0.35,Online,9625.000000000002,3368.7500000000005
1128299,2021-04-13,RG5,ST28,PD6,70.0,350,0.25,Online,24500.0,6125.0
1128299,2021-05-14,RG5,ST28,PD1,50.0,550,0.4,Online,27500.0,11000.0
1128299,2021-05-14,RG5,ST28,PD2,55.00000000000001,400,0.4,Online,22000.000000000004,8800.000000000002
1128299,2021-05-14,RG5,ST28,PD3,55.00000000000001,425,0.35,Online,23375.000000000004,8181.250000000001
1128299,2021-05-14,RG5,ST28,PD4,50.0,325,0.4,Online,16250.0,6500.0
1128299,2021-05-14,RG5,ST28,PD5,55.00000000000001,225,0.35,Online,12375.000000000002,4331.25
1128299,2021-05-14,RG5,ST28,PD6,70.0,400,0.25,Online,28000.0,7000.0
1128299,2021-06-13,RG5,ST28,PD1,50.0,675,0.4,Online,33750.0,13500.0
1128299,2021-06-13,RG5,ST28,PD2,55.00000000000001,525,0.4,Online,28875.000000000004,11550.000000000002
1128299,2021-06-13,RG5,ST28,PD3,55.00000000000001,525,0.35,Online,28875.000000000004,10106.25
1128299,2021-06-13,RG5,ST28,PD4,50.0,400,0.4,Online,20000.0,8000.0
1128299,2021-06-13,RG5,ST28,PD5,55.00000000000001,275,0.35,Online,15125.000000000002,5293.75
1128299,2021-06-13,RG5,ST28,PD6,70.0,575,0.25,Online,40250.0,10062.5
1128299,2021-07-12,RG5,ST28,PD1,50.0,725,0.4,Online,36250.0,14500.0
1128299,2021-07-12,RG5,ST28,PD2,55.00000000000001,575,0.4,Online,31625.000000000004,12650.000000000002
1128299,2021-07-12,RG5,ST28,PD3,55.00000000000001,525,0.35,Online,28875.000000000004,10106.25
1128299,2021-07-12,RG5,ST28,PD4,50.0,425,0.4,Online,21250.0,8500.0
1128299,2021-07-12,RG5,ST28,PD5,55.00000000000001,475,0.35,Online,26125.000000000004,9143.75
1128299,2021-07-12,RG5,ST28,PD6,70.0,475,0.25,Online,33250.0,8312.5
1128299,2021-08-13,RG5,ST28,PD1,55.00000000000001,675,0.4,Online,37125.00000000001,14850.000000000004
1128299,2021-08-13,RG5,ST28,PD2,60.00000000000001,625,0.4,Online,37500.00000000001,15000.000000000004
1128299,2021-08-13,RG5,ST28,PD3,55.00000000000001,500,0.35,Online,27500.000000000004,9625.0
1128299,2021-08-13,RG5,ST28,PD4,55.00000000000001,450,0.4,Online,24750.000000000004,9900.000000000002
1128299,2021-08-13,RG5,ST28,PD5,65.0,450,0.35,Online,29250.0,10237.5
1128299,2021-08-13,RG5,ST28,PD6,70.0,425,0.25,Online,29750.0,7437.5
1128299,2021-09-14,RG5,ST28,PD1,45.000000000000014,600,0.4,Online,27000.000000000007,10800.000000000004
1128299,2021-09-14,RG5,ST28,PD2,50.000000000000014,600,0.4,Online,30000.000000000007,12000.000000000004
1128299,2021-09-14,RG5,ST28,PD3,45.000000000000014,450,0.35,Online,20250.000000000007,7087.500000000002
1128299,2021-09-14,RG5,ST28,PD4,45.000000000000014,400,0.4,Online,18000.000000000007,7200.000000000004
1128299,2021-09-14,RG5,ST28,PD5,55.00000000000001,400,0.35,Online,22000.000000000004,7700.000000000001
1128299,2021-09-14,RG5,ST28,PD6,60.00000000000001,450,0.25,Online,27000.000000000004,6750.000000000001
1128299,2021-10-13,RG5,ST28,PD1,45.000000000000014,525,0.4,Online,23625.000000000007,9450.000000000004
1128299,2021-10-13,RG5,ST28,PD2,50.000000000000014,525,0.4,Online,26250.000000000007,10500.000000000004
1128299,2021-10-13,RG5,ST28,PD3,45.000000000000014,350,0.35,Online,15750.000000000004,5512.500000000002
1128299,2021-10-13,RG5,ST28,PD4,45.000000000000014,325,0.4,Online,14625.000000000004,5850.000000000003
1128299,2021-10-13,RG5,ST28,PD5,55.00000000000001,300,0.35,Online,16500.000000000004,5775.000000000001
1128299,2021-10-13,RG5,ST28,PD6,70.0,350,0.25,Online,24500.0,6125.0
1128299,2021-11-13,RG5,ST28,PD1,55.00000000000001,525,0.4,Online,28875.000000000004,11550.000000000002
1128299,2021-11-13,RG5,ST28,PD2,60.00000000000001,575,0.4,Online,34500.00000000001,13800.000000000004
1128299,2021-11-13,RG5,ST28,PD3,55.00000000000001,425,0.35,Online,23375.000000000004,8181.250000000001
1128299,2021-11-13,RG5,ST28,PD4,55.00000000000001,400,0.4,Online,22000.000000000004,8800.000000000002
1128299,2021-11-13,RG5,ST28,PD5,65.0,350,0.35,Online,22750.0,7962.499999999999
1128299,2021-11-13,RG5,ST28,PD6,70.0,475,0.25,Online,33250.0,8312.5
1128299,2021-12-12,RG5,ST28,PD1,55.00000000000001,675,0.4,Online,37125.00000000001,14850.000000000004
1128299,2021-12-12,RG5,ST28,PD2,60.00000000000001,675,0.4,Online,40500.00000000001,16200.000000000004
1128299,2021-12-12,RG5,ST28,PD3,55.00000000000001,475,0.35,Online,26125.000000000004,9143.75
1128299,2021-12-12,RG5,ST28,PD4,55.00000000000001,475,0.4,Online,26125.000000000004,10450.000000000002
1128299,2021-12-12,RG5,ST28,PD5,65.0,400,0.35,Online,26000.0,9100.0
1128299,2021-12-12,RG5,ST28,PD6,70.0,500,0.25,Online,35000.0,8750.0
1185732,2021-01-09,RG5,ST28,PD1,40.0,1025,0.45,Online,41000.0,18450.0
1185732,2021-01-09,RG5,ST28,PD2,40.0,825,0.35,Online,33000.0,11550.0
1185732,2021-01-09,RG5,ST28,PD3,30.000000000000004,825,0.25,Online,24750.000000000004,6187.500000000001
1185732,2021-01-09,RG5,ST28,PD4,35.0,675,0.3,Online,23625.0,7087.5
1185732,2021-01-09,RG5,ST28,PD5,50.0,725,0.35,Online,36250.0,12687.5
1185732,2021-01-09,RG5,ST28,PD6,40.0,825,0.5,Online,33000.0,16500.0
1185732,2021-02-07,RG5,ST28,PD1,40.0,1075,0.45,Online,43000.0,19350.0
1185732,2021-02-07,RG5,ST28,PD2,40.0,725,0.35,Online,29000.0,10150.0
1185732,2021-02-07,RG5,ST28,PD3,30.000000000000004,775,0.25,Online,23250.000000000004,5812.500000000001
1185732,2021-02-07,RG5,ST29,PD4,35.0,625,0.3,Online,21875.0,6562.5
1185732,2021-02-07,RG5,ST29,PD5,50.0,700,0.35,Online,35000.0,12250.0
1185732,2021-02-07,RG5,ST29,PD6,35.0,800,0.5,Online,28000.0,14000.0
1185732,2021-03-05,RG5,ST29,PD1,35.0,1020,0.45,Online,35700.0,16065.0
1185732,2021-03-05,RG5,ST29,PD2,35.0,700,0.35,Online,24500.0,8575.0
1185732,2021-03-05,RG5,ST29,PD3,25.0,725,0.25,Online,18125.0,4531.25
1185732,2021-03-05,RG5,ST29,PD4,29.999999999999996,575,0.3,Online,17249.999999999996,5174.999999999999
1185732,2021-03-05,RG5,ST29,PD5,45.00000000000001,625,0.35,Online,28125.000000000004,9843.75
1185732,2021-03-05,RG5,ST29,PD6,35.0,725,0.5,Online,25375.0,12687.5
1185732,2021-04-06,RG5,ST29,PD1,35.0,975,0.45,Online,34125.0,15356.25
1185732,2021-04-06,RG5,ST29,PD2,35.0,675,0.35,Online,23625.0,8268.75
1185732,2021-04-06,RG5,ST29,PD3,25.0,675,0.25,Online,16875.0,4218.75
1185732,2021-04-06,RG5,ST29,PD4,29.999999999999996,600,0.3,Online,17999.999999999996,5399.999999999999
1185732,2021-04-06,RG5,ST29,PD5,50.0,625,0.35,Online,31250.0,10937.5
1185732,2021-04-06,RG5,ST29,PD6,40.0,775,0.5,Online,31000.0,15500.0
1185732,2021-05-05,RG5,ST29,PD1,50.0,1045,0.45,Online,52250.0,23512.5
1185732,2021-05-05,RG5,ST29,PD2,50.0,750,0.35,Online,37500.0,13125.0
1185732,2021-05-05,RG5,ST29,PD3,45.0,725,0.25,Online,32625.0,8156.25
1185732,2021-05-05,RG5,ST29,PD4,45.0,675,0.3,Online,30375.0,9112.5
1185732,2021-05-05,RG5,ST29,PD5,54.99999999999999,700,0.35,Online,38499.99999999999,13474.999999999996
1185732,2021-05-05,RG5,ST29,PD6,60.0,800,0.5,Online,48000.0,24000.0
1185732,2021-06-07,RG5,ST29,PD1,54.99999999999999,1050,0.45,Online,57749.99999999999,25987.5
1185732,2021-06-07,RG5,ST29,PD2,50.0,800,0.35,Online,40000.0,14000.0
1185732,2021-06-07,RG5,ST29,PD3,50.0,775,0.25,Online,38750.0,9687.5
1185732,2021-06-07,RG5,ST29,PD4,50.0,750,0.3,Online,37500.0,11250.0
1185732,2021-06-07,RG5,ST29,PD5,65.0,750,0.35,Online,48750.0,17062.5
1185732,2021-06-07,RG5,ST29,PD6,70.0,925,0.5,Online,64750.0,32375.0
1185732,2021-07-05,RG5,ST29,PD1,65.0,1150,0.45,Online,74750.0,33637.5
1185732,2021-07-05,RG5,ST29,PD2,60.00000000000001,900,0.35,Online,54000.00000000001,18900.0
1185732,2021-07-05,RG5,ST29,PD3,55.00000000000001,825,0.25,Online,45375.00000000001,11343.750000000002
1185732,2021-07-05,RG5,ST29,PD4,55.00000000000001,775,0.3,Online,42625.00000000001,12787.500000000002
1185732,2021-07-05,RG5,ST29,PD5,65.0,800,0.35,Online,52000.0,18200.0
1185732,2021-07-05,RG5,ST29,PD6,70.0,975,0.5,Online,68250.0,34125.0
1185732,2021-08-06,RG5,ST29,PD1,65.0,1125,0.45,Online,73125.0,32906.25
1185732,2021-08-06,RG5,ST29,PD2,60.00000000000001,900,0.35,Online,54000.00000000001,18900.0
1185732,2021-08-06,RG5,ST29,PD3,55.00000000000001,825,0.25,Online,45375.00000000001,11343.750000000002
1185732,2021-08-06,RG5,ST29,PD4,45.0,775,0.3,Online,34875.0,10462.5
1185732,2021-08-06,RG5,ST29,PD5,55.00000000000001,750,0.35,Online,41250.00000000001,14437.500000000002
1185732,2021-08-06,RG5,ST29,PD6,60.00000000000001,925,0.5,Online,55500.00000000001,27750.000000000004
1185732,2021-09-05,RG5,ST29,PD1,55.00000000000001,1025,0.45,Online,56375.00000000001,25368.750000000004
1185732,2021-09-05,RG5,ST29,PD2,50.000000000000014,825,0.35,Online,41250.000000000015,14437.500000000004
1185732,2021-09-05,RG5,ST29,PD3,40.0,725,0.25,Online,29000.0,7250.0
1185732,2021-09-05,RG5,ST29,PD4,40.0,700,0.3,Online,28000.0,8400.0
1185732,2021-09-05,RG5,ST29,PD5,50.0,700,0.35,Online,35000.0,12250.0
1185732,2021-09-05,RG5,ST29,PD6,55.00000000000001,800,0.5,Online,44000.00000000001,22000.000000000004
1185732,2021-10-07,RG5,ST29,PD1,55.00000000000001,975,0.45,Online,53625.00000000001,24131.250000000004
1185732,2021-10-07,RG5,ST29,PD2,45.000000000000014,800,0.35,Online,36000.000000000015,12600.000000000004
1185732,2021-10-07,RG5,ST29,PD3,45.000000000000014,675,0.25,Online,30375.00000000001,7593.750000000003
1185732,2021-10-07,RG5,ST29,PD4,45.000000000000014,650,0.3,Online,29250.00000000001,8775.000000000004
1185732,2021-10-07,RG5,ST29,PD5,55.00000000000001,650,0.35,Online,35750.00000000001,12512.500000000002
1185732,2021-10-07,RG5,ST29,PD6,60.0,775,0.5,Online,46500.0,23250.0
1185732,2021-11-06,RG5,ST29,PD1,55.00000000000001,925,0.45,Online,50875.00000000001,22893.750000000004
1185732,2021-11-06,RG5,ST29,PD2,45.000000000000014,750,0.35,Online,33750.00000000001,11812.500000000002
1185732,2021-11-06,RG5,ST29,PD3,45.000000000000014,695,0.25,Online,31275.00000000001,7818.750000000003
1185732,2021-11-06,RG5,ST29,PD4,55.000000000000014,750,0.3,Online,41250.00000000001,12375.000000000002
1185732,2021-11-06,RG5,ST29,PD5,70.0,725,0.35,Online,50750.0,17762.5
1185732,2021-11-06,RG5,ST29,PD6,75.0,825,0.5,Online,61875.0,30937.5
1185732,2021-12-05,RG5,ST29,PD1,70.0,1075,0.45,Online,75250.0,33862.5
1185732,2021-12-05,RG5,ST29,PD2,60.00000000000001,875,0.35,Online,52500.00000000001,18375.0
1185732,2021-12-05,RG5,ST29,PD3,60.00000000000001,825,0.25,Online,49500.00000000001,12375.000000000002
1185732,2021-12-05,RG5,ST29,PD4,60.00000000000001,775,0.3,Online,46500.00000000001,13950.000000000002
1185732,2021-12-05,RG5,ST29,PD5,70.0,775,0.35,Online,54250.0,18987.5
1185732,2021-12-05,RG5,ST29,PD6,75.0,875,0.5,Online,65625.0,32812.5
1185732,2021-01-06,RG5,ST29,PD1,35.0,925,0.4,Online,32375.0,12950.0
1185732,2021-01-06,RG5,ST29,PD2,35.0,725,0.35,Online,25375.0,8881.25
1185732,2021-01-06,RG5,ST29,PD3,25.000000000000007,725,0.4,Online,18125.000000000004,7250.000000000002
1185732,2021-01-06,RG5,ST29,PD4,30.0,575,0.4,Online,17250.0,6900.0
1185732,2021-01-06,RG5,ST29,PD5,45.0,625,0.35,Online,28125.0,9843.75
1185732,2021-01-06,RG5,ST29,PD6,35.0,725,0.5,Online,25375.0,12687.5
1185732,2021-02-04,RG5,ST29,PD1,35.0,975,0.4,Online,34125.0,13650.0
1185732,2021-02-04,RG5,ST29,PD2,35.0,625,0.35,Online,21875.0,7656.249999999999
1185732,2021-02-04,RG5,ST29,PD3,25.000000000000007,675,0.4,Online,16875.000000000004,6750.000000000002
1185732,2021-02-04,RG5,ST30,PD4,30.0,525,0.4,Online,15750.0,6300.0
1185732,2021-02-04,RG5,ST30,PD5,45.0,600,0.35,Online,27000.0,9450.0
1185732,2021-02-04,RG5,ST30,PD6,30.0,700,0.5,Online,21000.0,10500.0
1185732,2021-03-02,RG5,ST30,PD1,30.0,920,0.4,Online,27600.0,11040.0
1185732,2021-03-02,RG5,ST30,PD2,30.0,600,0.35,Online,18000.0,6300.0
1185732,2021-03-02,RG5,ST30,PD3,20.0,625,0.4,Online,12500.0,5000.0
1185732,2021-03-02,RG5,ST30,PD4,24.999999999999996,475,0.4,Online,11874.999999999996,4749.999999999999
1185732,2021-03-02,RG5,ST30,PD5,40.00000000000001,525,0.35,Online,21000.000000000004,7350.000000000001
1185732,2021-03-02,RG5,ST30,PD6,30.0,625,0.5,Online,18750.0,9375.0
1185732,2021-04-03,RG5,ST30,PD1,30.0,875,0.4,Online,26250.0,10500.0
1185732,2021-04-03,RG5,ST30,PD2,30.0,575,0.35,Online,17250.0,6037.5
1185732,2021-04-03,RG5,ST30,PD3,20.0,575,0.4,Online,11500.0,4600.0
1185732,2021-04-03,RG5,ST30,PD4,24.999999999999996,500,0.4,Online,12499.999999999996,4999.999999999999
1185732,2021-04-03,RG5,ST30,PD5,45.0,525,0.35,Online,23625.0,8268.75
1185732,2021-04-03,RG5,ST30,PD6,35.0,675,0.5,Online,23625.0,11812.5
1185732,2021-05-02,RG5,ST30,PD1,45.0,945,0.4,Online,42525.0,17010.0
1185732,2021-05-02,RG5,ST30,PD2,45.0,650,0.35,Online,29250.0,10237.5
1185732,2021-05-02,RG5,ST30,PD3,40.0,625,0.4,Online,25000.0,10000.0
1185732,2021-05-02,RG5,ST30,PD4,40.0,575,0.4,Online,23000.0,9200.0
1185732,2021-05-02,RG5,ST30,PD5,49.99999999999999,600,0.35,Online,30000.0,10499.999999999998
1185732,2021-05-02,RG5,ST30,PD6,54.99999999999999,700,0.5,Online,38499.99999999999,19250.0
1185732,2021-06-04,RG5,ST30,PD1,49.99999999999999,950,0.4,Online,47499.99999999999,19000.0
1185732,2021-06-04,RG5,ST30,PD2,45.0,700,0.35,Online,31500.0,11025.0
1185732,2021-06-04,RG5,ST30,PD3,50.0,675,0.4,Online,33750.0,13500.0
1185732,2021-06-04,RG5,ST30,PD4,50.0,650,0.4,Online,32500.0,13000.0
1185732,2021-06-04,RG5,ST30,PD5,65.0,650,0.35,Online,42250.0,14787.499999999998
1185732,2021-06-04,RG5,ST30,PD6,70.0,825,0.5,Online,57750.0,28875.0
1185732,2021-07-02,RG5,ST30,PD1,65.0,1050,0.4,Online,68250.0,27300.0
1185732,2021-07-02,RG5,ST30,PD2,60.00000000000001,800,0.35,Online,48000.00000000001,16800.0
1185732,2021-07-02,RG5,ST30,PD3,55.00000000000001,725,0.4,Online,39875.00000000001,15950.000000000004
1185732,2021-07-02,RG5,ST30,PD4,55.00000000000001,675,0.4,Online,37125.00000000001,14850.000000000004
1185732,2021-07-02,RG5,ST30,PD5,65.0,700,0.35,Online,45500.0,15924.999999999998
1185732,2021-07-02,RG5,ST30,PD6,70.0,875,0.5,Online,61250.0,30625.0
1185732,2021-08-03,RG5,ST30,PD1,65.0,1025,0.4,Online,66625.0,26650.0
1185732,2021-08-03,RG5,ST30,PD2,60.00000000000001,800,0.35,Online,48000.00000000001,16800.0
1185732,2021-08-03,RG5,ST30,PD3,55.00000000000001,725,0.4,Online,39875.00000000001,15950.000000000004
1185732,2021-08-03,RG5,ST30,PD4,45.0,675,0.4,Online,30375.0,12150.0
1185732,2021-08-03,RG5,ST30,PD5,55.00000000000001,650,0.35,Online,35750.00000000001,12512.500000000002
1185732,2021-08-03,RG5,ST30,PD6,60.00000000000001,825,0.5,Online,49500.00000000001,24750.000000000004
1185732,2021-09-02,RG5,ST30,PD1,55.00000000000001,925,0.4,Online,50875.00000000001,20350.000000000004
1185732,2021-09-02,RG5,ST30,PD2,50.000000000000014,725,0.35,Online,36250.00000000001,12687.500000000002
1185732,2021-09-02,RG5,ST30,PD3,30.000000000000004,625,0.4,Online,18750.000000000004,7500.000000000002
1185732,2021-09-02,RG5,ST30,PD4,30.000000000000004,600,0.4,Online,18000.000000000004,7200.000000000002
1185732,2021-09-02,RG5,ST30,PD5,40.0,600,0.35,Online,24000.0,8400.0
1185732,2021-09-02,RG5,ST30,PD6,45.00000000000001,700,0.5,Online,31500.000000000004,15750.000000000002
1185732,2021-10-04,RG5,ST30,PD1,45.00000000000001,875,0.4,Online,39375.00000000001,15750.000000000004
1185732,2021-10-04,RG5,ST30,PD2,35.00000000000001,700,0.35,Online,24500.000000000004,8575.0
1185732,2021-10-04,RG5,ST30,PD3,35.00000000000001,575,0.4,Online,20125.000000000004,8050.000000000002
1185732,2021-10-04,RG5,ST30,PD4,35.00000000000001,550,0.4,Online,19250.000000000004,7700.000000000002
1185732,2021-10-04,RG5,ST30,PD5,45.00000000000001,550,0.35,Online,24750.000000000004,8662.5
1185732,2021-10-04,RG5,ST30,PD6,50.0,675,0.5,Online,33750.0,16875.0
